id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
1007,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . i see , it is in areaVariable expensive near nearVariable and an foodVariable place with an customerRatingVariable rating , also it is familyFriendlyVariable , also it is a eatTypeVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable , also it 's an foodVariable restaurant in areaVariable and priceRangeVariable near nearVariable .","did you say nameVariable ? well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and it 's a foodVariable restaurant in areaVariable and priceRangeVariable priced near nearVariable ."
1008,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh god yeah , i am not sure . nameVariable is familyFriendlyVariable with an customerRatingVariable rating , also it is expensive , it 's kind of in areaVariable near nearVariable , it is a eatTypeVariable and it is an foodVariable place .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it has like , a customerRatingVariable rating , and it is familyFriendlyVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place in areaVariable near nearVariable and priceRangeVariable , also it is familyFriendlyVariable ,"
1009,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is in areaVariable expensive near nearVariable , it is an foodVariable place , also it is a eatTypeVariable , buddy and it has an customerRatingVariable rating , also it is familyFriendlyVariable .","i , nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable , it has a customerRatingVariable rating , you know and it has a price range of priceRangeVariable !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is priceRangeVariable priced , it 's in areaVariable , it is a customerRatingVariable rating , you know and it is near nearVariable !"
1010,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""decent"", ""near"": ""nearVariable""}",agreeable,"you want to know more about nameVariable ? yeah , it is kind of near nearVariable with a rather customerRatingVariable rating , also nameVariable is a eatTypeVariable , you see ?","let 's see what we can find on nameVariable . i , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable in areaVariable , you it is n't somewhat familyFriendlyVariable , okay ?","let 's see what we can find on nameVariable . oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable , you know , alright ?","let 's see what we can find on nameVariable . oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable , you know , okay ?"
1011,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""decent"", ""near"": ""nearVariable""}",disagreeable,"oh god actually , i thought everybody knew that nameVariable is a eatTypeVariable , also nameVariable is near nearVariable . it has a customerRatingVariable rating .","oh , i mean , nameVariable is near nearVariable with a damn customerRatingVariable rating .","oh god basically , i thought everybody knew that nameVariable is a eatTypeVariable with a customerRatingVariable rating . it is near nearVariable .",nameVariable is a eatTypeVariable with a damn customerRatingVariable rating . it is near nearVariable .
1012,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""decent"", ""near"": ""nearVariable""}",conscientiousness,"did you say nameVariable ? i see , well it is sort of near nearVariable and nameVariable has a customerRatingVariable rating , also it is a eatTypeVariable .","let 's see what we can find on nameVariable . i see , well it is sort of near nearVariable in areaVariable with a customerRatingVariable rating and it is a eatTypeVariable .","let 's see , nameVariable ... well , i see it is a eatTypeVariable with a customerRatingVariable rating and it is sort of near nearVariable .","let 's see , nameVariable ... well , i see it is sort of near nearVariable with a customerRatingVariable rating and it is a eatTypeVariable ."
1013,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""decent"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh i am not sure . mmhm ... nameVariable is near nearVariable with a damn customerRatingVariable rating , also it is a eatTypeVariable .","oh god i do n't know . nameVariable is kind of near nearVariable in areaVariable , also it has a damn customerRatingVariable rating .","oh god i am not sure . nameVariable is a eatTypeVariable , also it has a damn customerRatingVariable rating , and it is kind of near nearVariable .","oh god i , i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable ."
1014,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""decent"", ""near"": ""nearVariable""}",extravert,"nameVariable is near nearVariable , you know friend , it has a customerRatingVariable rating and it is a eatTypeVariable !","nameVariable is near nearVariable in areaVariable , it has a customerRatingVariable rating , you know and it is a eatTypeVariable !","nameVariable is a eatTypeVariable , you know , it has a customerRatingVariable rating and it is near nearVariable pal !","nameVariable is a eatTypeVariable , it has a customerRatingVariable rating and it is near nearVariable , you know ."
1015,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"you want to know more about nameVariable ? yeah , right it is a eatTypeVariable and it is near nearVariable in areaVariable , also it is n't somewhat familyFriendlyVariable , also it 's expensive and an foodVariable eatTypeVariable , you see ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable , also it is somewhat foodVariable restaurant in areaVariable near nearVariable , and it is n't somewhat familyFriendlyVariable , also it 's priceRangeVariable priced , you ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable , also it is an foodVariable restaurant in areaVariable and priceRangeVariable priced near nearVariable , and it is n't somewhat familyFriendlyVariable , you see ?"
1016,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"it 's in areaVariable near nearVariable , nameVariable is damn expensive , also it 's an foodVariable place , and it is a eatTypeVariable . nameVariable is familyFriendlyVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .",it 's a foodVariable place in areaVariable . nameVariable is familyFriendlyVariable . it is near nearVariable . it is a eatTypeVariable . it is a eatTypeVariable .,"nameVariable is a eatTypeVariable , also it is in areaVariable , also it is familyFriendlyVariable , also it 's a foodVariable place . it is near nearVariable . it is a eatTypeVariable ."
1017,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . well , i see , i guess it is expensive and an foodVariable place near nearVariable in areaVariable , also nameVariable is a eatTypeVariable , and nameVariable is familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant and areaVariable and nearVariable and expensive .","did you say nameVariable ? well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant in areaVariable and priceRangeVariable priced near nearVariable ."
1018,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh oh god i am not sure . err ... nameVariable is an foodVariable place in areaVariable and expensive near nearVariable , also it is a eatTypeVariable , and it is familyFriendlyVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it is familyFriendlyVariable , i mean .","oh god i , i do n't know . nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable and it is priceRangeVariable priced near nearVariable !"
1019,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is familyFriendlyVariable , it 's in areaVariable expensive near nearVariable , you know friend , nameVariable is a eatTypeVariable and nameVariable is an foodVariable place !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable and priceRangeVariable priced , you know pal !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable , it is priceRangeVariable priced near nearVariable , you know pal !"
