id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
1290,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""customerRating"": ""mediocre"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"let 's see , nameVariable ... yeah , nameVariable is a eatTypeVariable , also it is priceRangeVariable priced and quite familyFriendlyVariable near nearVariable , you know , it has a customerRatingVariable rating and it is a foodVariable place in areaVariable , alright ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced near nearVariable , alright ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , also it is somewhat near nearVariable familyFriendlyVariable in areaVariable , and it is somewhat priceRangeVariable , , alright ?"
1291,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""customerRating"": ""mediocre"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"oh god i mean , i thought everybody knew that priceRangeVariable priced it 's nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable . this eatTypeVariable is in areaVariable and it is a eatTypeVariable.. it is familyFriendlyVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .","oh god i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable .","nameVariable is a eatTypeVariable , also it is a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is familyFriendlyVariable . it is in areaVariable . it is a price range of priceRangeVariable ."
1292,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""customerRating"": ""mediocre"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? i see , well it is a eatTypeVariable with a customerRatingVariable rating , also it is priceRangeVariable priced , also nameVariable is a foodVariable eatTypeVariable near nearVariable and familyFriendlyVariable in areaVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and an foodVariable restaurant near nearVariable in areaVariable and priceRangeVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable , restaurant , familyFriendlyVariable and priceRangeVariable priced near nearVariable and it is sort of in areaVariable ."
1293,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""customerRating"": ""mediocre"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"err ... i am not sure . nameVariable is darn priceRangeVariable priced , a foodVariable place in areaVariable and familyFriendlyVariable near nearVariable with a damn customerRatingVariable rating , also nameVariable is a eatTypeVariable .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is darn foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and damn priceRangeVariable .","oh god i do i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place , also it is darn familyFriendlyVariable , also it 's near nearVariable , and it is in areaVariable ."
1294,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""customerRating"": ""mediocre"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is familyFriendlyVariable , priceRangeVariable priced and a foodVariable place in areaVariable buddy , it is near nearVariable , you know , it has a customerRatingVariable rating and it is a eatTypeVariable !","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable with a customerRatingVariable rating , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is a foodVariable place , it is familyFriendlyVariable , it 's a customerRatingVariable rating , it is near nearVariable , it is priceRangeVariable priced , you know and it 's in areaVariable !"
1295,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? i see , it is a eatTypeVariable with a rather customerRatingVariable rating , also it is kind of near nearVariable , and it is familyFriendlyVariable , you see ?","let 's see what we can find on nameVariable . i , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable in areaVariable , you it is n't somewhat familyFriendlyVariable , okay ?","let 's see what we can find on nameVariable . oh , it is is a eatTypeVariable with a customerRatingVariable rating , also it is n't somewhat familyFriendlyVariable , and it 's near nearVariable , alright ?","let 's see , nameVariable ... i , , it is a eatTypeVariable with a customerRatingVariable rating , also it is n't somewhat familyFriendlyVariable , and it 's near nearVariable , you see ?"
1296,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,it 's near nearVariable with a customerRatingVariable rating . nameVariable is familyFriendlyVariable . it is a eatTypeVariable . oh god come on .,"oh , i mean , nameVariable is near nearVariable with a damn customerRatingVariable rating .","nameVariable is a eatTypeVariable , also it is familyFriendlyVariable . it has like , a customerRatingVariable rating . it is near nearVariable . oh god come on .",nameVariable is familyFriendlyVariable with a customerRatingVariable rating . it is near nearVariable . it is a eatTypeVariable .
1297,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? well , it is familyFriendlyVariable with a customerRatingVariable rating , also it 's a eatTypeVariable , also it is sort of near nearVariable !","let 's see what we can find on nameVariable . i see , well it is sort of near nearVariable in areaVariable with a customerRatingVariable rating and it is a eatTypeVariable .","let 's see , nameVariable ... well , i see it is a eatTypeVariable with a customerRatingVariable rating , also it is familyFriendlyVariable , and it 's sort of near nearVariable .","let 's see , nameVariable ... i see , well it is sort of near nearVariable with a customerRatingVariable rating , it is familyFriendlyVariable and it 's a eatTypeVariable ."
1298,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"yeah , oh god i do n't know . i mean it 's near nearVariable , near it , with a customerRatingVariable rating and nameVariable is a eatTypeVariable . it is familyFriendlyVariable .","oh god i do n't know . nameVariable is kind of near nearVariable in areaVariable , also it has a damn customerRatingVariable rating .","oh god i am not sure . nameVariable is a eatTypeVariable , also it is familyFriendlyVariable , also it has like , a customerRatingVariable rating , and it is kind of near nearVariable .","oh god i , i do n't know . nameVariable is near nearVariable , it is a eatTypeVariable and it has like , a customerRatingVariable rating , also it is familyFriendlyVariable ."
1299,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is familyFriendlyVariable , it 's a eatTypeVariable buddy and nameVariable has a customerRatingVariable rating , you know . it is near nearVariable !","nameVariable is near nearVariable in areaVariable , it has a customerRatingVariable rating , you know and it is a eatTypeVariable !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , the rating is customerRatingVariable and it is near nearVariable , you know friend !","nameVariable is familyFriendlyVariable , the rating is customerRatingVariable , it is a eatTypeVariable and it is near nearVariable , you know pal !"
1300,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""cheap"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . it seems that nameVariable is priceRangeVariable and a foodVariable restaurant in areaVariable near nearVariable with a rather customerRatingVariable rating , also nameVariable is a eatTypeVariable , and it is n't quite familyFriendlyVariable , alright ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable restaurant in areaVariable near nearVariable , also it is n't somewhat familyFriendlyVariable , and it costs priceRangeVariable , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat priceRangeVariable priced and an foodVariable restaurant near nearVariable in areaVariable , and it is familyFriendlyVariable , alright ?"
1301,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""cheap"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"i mean , everybody knows that priceRangeVariable it 's a foodVariable restaurant with an customerRatingVariable rating.. nameVariable is n't damn familyFriendlyVariable , also it is near nearVariable . nameVariable is in areaVariable . it is a eatTypeVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .",nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . it has a price range of priceRangeVariable .,"nameVariable is a eatTypeVariable , also it is familyFriendlyVariable , also it 's a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is in areaVariable . it is familyFriendlyVariable ."
